Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
N-acetylglucosaminidase / peptidoglycan hydrolase (AcmA;llmg_0280)	3.2.1.96	pubmed	Lactococcus lactis subsp. cremoris MG1363	CAA03037.1	A2RHZ5P0C2T5Q48603		Bacteria	26	GH73
N-acetylglucosaminidase / peptidoglycan hydrolase (AcmA;llmg_0280)	3.2.1.96	pubmed	Lactococcus lactis subsp. cremoris MG1363	CAL96887.1	A2RHZ5P0C2T5Q48603		Bacteria	26	GH73
peptidoglycan hydrolase (AcmB; llmg_2165)	3.2.1.-	pubmed	Lactococcus lactis subsp. cremoris MG1363	CAC93669.1	A2RN45Q8KKF9		Bacteria	26	GH73
peptidoglycan β-N-acetylglucosaminidase (AcmA;L68758)	3.2.1.-	pubmed	Lactococcus lactis subsp. lactis Il1403	AAK04370.1	Q9CIT4		Bacteria	26	GH73
peptidoglycan β-N-acetylglucosaminidase (AcmA;L68758)	3.2.1.-	pubmed	Lactococcus lactis subsp. lactis Il1403	NP_266428.1	Q9CIT4		Bacteria	26	GH73
peptidoglycan β-N-acetylglucosaminidase (AcmB;L159324;LL1907)	3.2.1.-	pubmed	Lactococcus lactis subsp. lactis Il1403	AAK06005.1	Q9CED5		Bacteria	26	GH73
peptidoglycan β-N-acetylglucosaminidase (AcmB;L159324;LL1907)	3.2.1.-	pubmed	Lactococcus lactis subsp. lactis Il1403	NP_268064.1	Q9CED5		Bacteria	26	GH73
peptidoglycan β-N-acetylglucosaminidase (AcmC;L2183;LL1365)	3.2.1.-	pubmed	Lactococcus lactis subsp. lactis Il1403	AAK05463.1	Q9CFV0		Bacteria	26	GH73
peptidoglycan β-N-acetylglucosaminidase (AcmC;L2183;LL1365)	3.2.1.-	pubmed	Lactococcus lactis subsp. lactis Il1403	NP_267521.1	Q9CFV0		Bacteria	26	GH73
peptidoglycan hydrolase (MurA;p66;Lmo2691)	3.2.1.-	pubmed	Listeria monocytogenes EGD-e	CAD00904.1	Q8Y3Y8		Bacteria	26	GH73
peptidoglycan hydrolase (MurA;p66;Lmo2691)	3.2.1.-	pubmed	Listeria monocytogenes EGD-e	NP_466213.1	Q8Y3Y8		Bacteria	26	GH73
peptidoglycan hydrolase / N-acetylglucosaminidase (Auto;Lmo1076)	3.2.1.96	pubmed	Listeria monocytogenes EGD-e	NP_464601.1	Q8Y842	3FI7[A]	Bacteria	26	GH73
peptidoglycan hydrolase / N-acetylglucosaminidase (Auto;Lmo1076)	3.2.1.96	pubmed	Listeria monocytogenes EGD-e	CAC99154.1	Q8Y842	3FI7[A]	Bacteria	26	GH73
autolysin (IspC;LMOf2365_1093)	3.2.1.-	pubmed	Listeria monocytogenes serotype 4b str. F2365	AAT03870.1	Q720Z4		Bacteria	26	GH73
flagellum-specific muramidase / peptidoglycan hydrolase (FlgJ;StFlgJ;STM1182)	3.2.1.-	pubmed	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	AAL20112.1	P15931	5DN4[A]5DN5[A,B,C]	Bacteria	26	GH73
flagellum-specific muramidase / peptidoglycan hydrolase (FlgJ;StFlgJ;STM1182)	3.2.1.-	pubmed	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	AAA27070.1	P15931	5DN4[A]5DN5[A,B,C]	Bacteria	26	GH73
flagellum-specific muramidase / peptidoglycan hydrolase (FlgJ;StFlgJ;STM1182)	3.2.1.-	pubmed	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	NP_460153.1	P15931	5DN4[A]5DN5[A,B,C]	Bacteria	26	GH73
peptidoglycan hydrolase (FlgJ;SPH1045)	3.2.1.-	pubmed	Sphingomonas sp. A1	BAH11452.1	B7XH69	2ZYC[A]3K3T[A]3VWO[A]	Bacteria	26	GH73
bifunctional amidase / endo-N-acetylglucosaminidase	3.2.1.-	pubmed	Staphylococcus aureus RN450	AAA99982.1	P52081Q2FZK7		Bacteria	26	GH73
bifunctional amidase / endo-N-acetylglucosaminidase	3.2.1.-	pubmed	Staphylococcus aureus RN450	BAA04185.1	P52081Q2FZK7		Bacteria	26	GH73
SAV1052 autolysin	3.2.1.17	pubmed	Staphylococcus aureus subsp. aureus Mu50	BAB57214.2	Q931U5Q931U5	6FXO[A]	Bacteria	26	GH73
SAV1052 autolysin	3.2.1.17	pubmed	Staphylococcus aureus subsp. aureus Mu50	BAB45607.1	Q931U5Q931U5	6FXO[A]	Bacteria	26	GH73
SAV1052 autolysin	3.2.1.17	pubmed	Staphylococcus aureus subsp. aureus Mu50	CAD98826.1	Q931U5Q931U5	6FXO[A]	Bacteria	26	GH73
bifunctional autolysin = N-acetyl-glucosaminidase / N-acetylmuramyl-L-alanine amidase (AtlL)	3.2.1.-	pubmed	Staphylococcus lugdunensis ATCC 43809	ACD37724.1	B5L7M5		Bacteria	26	GH73
peptidoglycan endo-β-N-acetylglucosaminidase (LytB)	3.2.1.-	pubmed	Streptococcus pneumoniae R6	AAK99671.1	P59206	7PJ3[A]7PJ4[A]7PJ5[A]7PJ6[A]7PL3[A]7POD[A]	Bacteria	26	GH73
peptidoglycan endo-β-N-acetylglucosaminidase (LytB)	3.2.1.-	pubmed	Streptococcus pneumoniae R6	AAW08925.1	P59206	7PJ3[A]7PJ4[A]7PJ5[A]7PJ6[A]7PL3[A]7POD[A]	Bacteria	26	GH73
peptidoglycan endo-β-N-acetylglucosaminidase (LytB)	3.2.1.-	pubmed	Streptococcus pneumoniae R6	CAA09078.1	P59206	7PJ3[A]7PJ4[A]7PJ5[A]7PJ6[A]7PL3[A]7POD[A]	Bacteria	26	GH73
peptidoglycan endo-β-N-acetylglucosaminidase (LytB)	3.2.1.-	pubmed	Streptococcus pneumoniae R6	CAA09078.2	P59206	7PJ3[A]7PJ4[A]7PJ5[A]7PJ6[A]7PL3[A]7POD[A]	Bacteria	26	GH73
peptidoglycan endo-β-N-acetylglucosaminidase (LytB)	3.2.1.-	pubmed	Streptococcus pneumoniae R6	NP_358461.1	P59206	7PJ3[A]7PJ4[A]7PJ5[A]7PJ6[A]7PL3[A]7POD[A]	Bacteria	26	GH73
endo-β-N-acetylglucosaminidase (LytB;SP0965)	3.2.1.-	pubmed	Streptococcus pneumoniae TIGR4	AAK75086.1	P59205	4Q2W[A]	Bacteria	26	GH73
endo-β-N-acetylglucosaminidase (LytB;SP0965)	3.2.1.-	pubmed	Streptococcus pneumoniae TIGR4	AAQ38107.1	P59205	4Q2W[A]	Bacteria	26	GH73
endo-β-N-acetylglucosaminidase (LytB;SP0965)	3.2.1.-	pubmed	Streptococcus pneumoniae TIGR4	AAY71753.1	P59205	4Q2W[A]	Bacteria	26	GH73
endo-β-N-acetylglucosaminidase (LytB;SP0965)	3.2.1.-	pubmed	Streptococcus pneumoniae TIGR4	ABA35746.1	P59205	4Q2W[A]	Bacteria	26	GH73
endo-β-N-acetylglucosaminidase (LytB;SP0965)	3.2.1.-	pubmed	Streptococcus pneumoniae TIGR4	ABA35884.1	P59205	4Q2W[A]	Bacteria	26	GH73
endo-β-N-acetylglucosaminidase (LytB;SP0965)	3.2.1.-	pubmed	Streptococcus pneumoniae TIGR4	NP_345446.1	P59205	4Q2W[A]	Bacteria	26	GH73
β-N-acetylglucosaminidase (TM0633)	3.2.1.-	pubmed	Thermotoga maritima MSB8	AAD35717.1	Q9WZA1R4NYQ2	4QDN[A]	Bacteria	26	GH73
β-N-acetylglucosaminidase (TM0633)	3.2.1.-	pubmed	Thermotoga maritima MSB8	AGL49559.1	Q9WZA1R4NYQ2	4QDN[A]	Bacteria	26	GH73
β-N-acetylglucosaminidase (TM0633)	3.2.1.-	pubmed	Thermotoga maritima MSB8	AHD17612.1	Q9WZA1R4NYQ2	4QDN[A]	Bacteria	26	GH73
β-N-acetylglucosaminidase (TM0633)	3.2.1.-	pubmed	Thermotoga maritima MSB8	AKE28421.1	Q9WZA1R4NYQ2	4QDN[A]	Bacteria	26	GH73
β-N-acetylglucosaminidase (TM0633)	3.2.1.-	pubmed	Thermotoga maritima MSB8	NP_228442.1	Q9WZA1R4NYQ2	4QDN[A]	Bacteria	26	GH73
dispersin B / β-1,6-N-acetylglucosaminidase (DspB)	3.2.1.-	pubmed	Actinobacillus pleuropneumoniae IA1	AAT46094.1	Q6GYA5		Bacteria	100	GH20
chitobiase (NagA1)	3.2.1.52	doi	Aeromonas caviae CB101	CAH55822.1	Q659J9		Bacteria	100	GH20
β-N-acetylglucosaminidase (NagA;Nag-A) (Nag20A)	3.2.1.52	pubmed	Aeromonas hydrophila SUWA-9	BAD00143.1	Q75V90		Bacteria	100	GH20
β-N-acetylglucosaminidase (NagB;Nag-B)	3.2.1.52	pubmed	Aeromonas hydrophila SUWA-9	BAF76001.1	A7M7B5		Bacteria	100	GH20
β-N-acetylglucosaminidase	3.2.1.52	pubmed	Aeromonas sp. 10S-24	BAA92145.1	Q9LC82		Bacteria	100	GH20
dispersin B / β-1,6-N-acetylglucosaminidase (DspB)	3.2.1.-	pubmed	Aggregatibacter actinomycetemcomitans CU1000	AAP31025.1	Q840G9	1YHT[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (Amuc_0868)	3.2.1.52	pubmed	Akkermansia muciniphila ATCC BAA-835	ACD04701.1	B2UQG6	7CBN[A]7CBO[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (Amuc_0868)	3.2.1.52	pubmed	Akkermansia muciniphila ATCC BAA-835	QTD81489.1	B2UQG6	7CBN[A]7CBO[A]	Bacteria	100	GH20
Amuc_2018	3.2.1.52	pubmed	Akkermansia muciniphila ATCC BAA-835	ACD05828.1	B2UP57	6JE8[A]6JEA[A]6JEB[A]	Bacteria	100	GH20
Amuc_2018	3.2.1.52	pubmed	Akkermansia muciniphila ATCC BAA-835	QTD80528.1	B2UP57	6JE8[A]6JEA[A]6JEB[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (Amuc_2136)	3.2.1.52	pubmed	Akkermansia muciniphila ATCC BAA-835	ACD05945.1	B2UPR7	6JQF[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (Amuc_2136)	3.2.1.52	pubmed	Akkermansia muciniphila ATCC BAA-835	QTD80640.1	B2UPR7	6JQF[A]	Bacteria	100	GH20
chitobiase (Chb;ArChb)	3.2.1.52	pubmed	Arthrobacter sp. TAD20	CAB72127.1	Q9L448		Bacteria	100	GH20
β-N-acetylhexosaminidase (NahB; BF1734)	3.2.1.52	pubmed	Bacteroides fragilis YCH46	BAD48481.1	G8K031Q84ID8		Bacteria	100	GH20
β-N-acetylhexosaminidase (NahB; BF1734)	3.2.1.52	pubmed	Bacteroides fragilis YCH46	BAC56900.2	G8K031Q84ID8		Bacteria	100	GH20
BF1736 (NahC)	3.2.1.52	pubmed	Bacteroides fragilis YCH46	BAD48483.1	G8K030Q84ID6		Bacteria	100	GH20
BF1736 (NahC)	3.2.1.52	pubmed	Bacteroides fragilis YCH46	BAC56902.1	G8K030Q84ID6		Bacteria	100	GH20
BF1736 (NahC)	3.2.1.52	pubmed	Bacteroides fragilis YCH46	BAC56902.2	G8K030Q84ID6		Bacteria	100	GH20
β-N-acetylglucosaminidase (BT0459)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO75566.1	A0A174QSL3Q8AAK5	6Q63[A,B,C]	Bacteria	100	GH20
β-N-acetylglucosaminidase (BT0459)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_809372.1	A0A174QSL3Q8AAK5	6Q63[A,B,C]	Bacteria	100	GH20
β-N-acetylhexosaminidase (BT0460)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO75567.1	Q8AAK4		Bacteria	100	GH20
β-N-acetylhexosaminidase (BT0460)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_809373.1	Q8AAK4		Bacteria	100	GH20
β-N-acetylhexosaminidase (BT0456)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO75563.1	Q8AAK8		Bacteria	100	GH20
β-N-acetylhexosaminidase (BT0456)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_809369.1	Q8AAK8		Bacteria	100	GH20
β-N-acetylhexosaminidase (BT0506)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO75613.1	Q8AAF9		Bacteria	100	GH20
β-N-acetylhexosaminidase (BT0506)	3.2.1.52	pubmed	Bacteroides thetaiotaomicron VPI-5482	NP_809419.1	Q8AAF9		Bacteria	100	GH20
lacto-N-triose II β-N-acetylhexosaminidase (BbhI)	3.2.1.52	pubmed	Bifidobacterium bifidum JCM 1254	BAI94822.1	D4QAP4		Bacteria	100	GH20
β-N-acetylhexosaminidase (BbhII)	3.2.1.52	pubmed	Bifidobacterium bifidum JCM 1254	BAI94823.1	D4QAP5		Bacteria	100	GH20
lacto-N-biosidase (LnbB)	3.2.1.140	pubmed	Bifidobacterium bifidum JCM 1254	ABZ78855.1	B3TLD6	4H04[A,B]4JAW[A,B]5BXP[A,B]5BXR[A,B]5BXS[A,B]5BXT[A,B]	Bacteria	100	GH20
β-N-acetylhexosaminidase / β-N-acetylglucosaminidase (Blon_0459)	3.2.1.52	pubmed	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	ACJ51575.1	B7GN69		Bacteria	100	GH20
β-N-acetylhexosaminidase / β-N-acetylglucosaminidase (Blon_0732)	3.2.1.52	pubmed	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	ACJ51836.1	B7GPV6		Bacteria	100	GH20
β-N-acetylhexosaminidase / β-N-acetylglucosaminidase (Blon_2355)	3.2.1.52	pubmed	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088	ACJ53413.1	B7GNQ7		Bacteria	100	GH20
β-N-acetylhexosaminidase (Hex20) (Hex20A)	3.2.1.52	pubmed	Cellulomonas fimi ATCC 484	AAQ05800.1	Q7WUL4		Bacteria	100	GH20
β-N-acetylglucosaminidase (Nag1)	3.2.1.52	pubmed	Enterobacter sp. G-1	BAA74506.1	Q9ZN69		Bacteria	100	GH20
endoglycosidase (EndoE;NdoE)	3.2.1.96	pubmed	Enterococcus faecalis HER1044	AAR20477.1	Q6U890	7PUL[A]	Bacteria	100	GH20
bifunctional endo-β-N-acetylglucosaminidase / exo-β-N-acetylglucosaminidase (EndoE;OG1RF_10107)	3.2.1.52	pubmed	Enterococcus faecalis OG1RF	AEA92794.1			Bacteria	100	GH20
bifunctional endo-β-N-acetylglucosaminidase / exo-β-N-acetylglucosaminidase (EndoE;OG1RF_10107)	3.2.1.52	pubmed	Enterococcus faecalis OG1RF	AZV32936.1			Bacteria	100	GH20
endo-N-glycosidase (EndoE;EF0114)	3.2.1.523.2.1.96	pubmedpubmed	Enterococcus faecalis V583	AAO79989.1	Q839P8		Bacteria	100	GH20
endo-N-glycosidase (EndoE;EF0114)	3.2.1.523.2.1.96	pubmedpubmed	Enterococcus faecalis V583	AAR59794.1	Q839P8		Bacteria	100	GH20
endo-N-glycosidase (EndoE;EF0114)	3.2.1.523.2.1.96	pubmedpubmed	Enterococcus faecalis V583	AAR59795.1	Q839P8		Bacteria	100	GH20
endo-N-glycosidase (EndoE;EF0114)	3.2.1.523.2.1.96	pubmedpubmed	Enterococcus faecalis V583	NP_813917.1	Q839P8		Bacteria	100	GH20
β-N-acetylhexosaminidase (FjGH20;Fjoh_4556)	3.2.1.52	pubmed	Flavobacterium johnsoniae UW101	ABQ07555.1	A5FB64	6YHH[A,B]	Bacteria	100	GH20
β-N-acetylglucosaminidase	3.2.1.52	pubmed	Lacticaseibacillus casei ATCC 27092	BAA76352.1	Q9WXH9		Bacteria	100	GH20
β-N-acetylhexosaminidase (LnbA;L126168)	3.2.1.52	pubmed	Lactococcus lactis subsp. lactis Il1403	AAK05592.1	Q9CFI2		Bacteria	100	GH20
β-N-acetylhexosaminidase (LnbA;L126168)	3.2.1.52	pubmed	Lactococcus lactis subsp. lactis Il1403	NP_267650.1	Q9CFI2		Bacteria	100	GH20
β-N-acetylhexosaminidase (hj5Nag)	3.2.1.52	pubmed	Microbacterium sp. HJ5	ARJ33352.1		7BWG[A,B]	Bacteria	100	GH20
β-N-acetyl-6-sulfo-glucosaminidase (Niako_3494)	3.2.1.-	pubmed	Niastella koreensis GR20-10	AEV99795.1	G8TKW6		Bacteria	100	GH20
β-N-acetylhexosaminidase (OPIT5_18630)	3.2.1.52	pubmed	Opitutaceae bacterium TAV5	AHF94523.1	W0JBW2		Bacteria	100	GH20
β-hexosaminidase (Hex1T)	3.2.1.52	pubmed	Paenibacillus sp. TS12	BAI63641.1	D0VX21D2KW09	3GH4[A]3GH5[A]3GH7[A]3SUR[A]3SUS[A]3SUT[A]3SUU[A]3SUV[A]3SUW[A]	Bacteria	100	GH20
β-N-acetylglucosaminidase (NahA;PG0043)	3.2.1.52	pubmed	Porphyromonas gingivalis W83	CAA55582.1	P49008		Bacteria	100	GH20
β-N-acetylglucosaminidase (NahA;PG0043)	3.2.1.52	pubmed	Porphyromonas gingivalis W83	AAQ65295.1	P49008		Bacteria	100	GH20
β-N-acetylglucosaminidase (NahA;PG0043)	3.2.1.52	pubmed	Porphyromonas gingivalis W83	NP_904396.1	P49008		Bacteria	100	GH20
mucin-desulfating glycosidase / sulfoglycosidase / β-6-SO3-N-acetylglucosaminidase (Sgl)	3.2.1.-	pubmed	Prevotella sp. RS2	AAW30398.1	Q5MAH5		Bacteria	100	GH20
β-N-acetylhexosaminidase	3.2.1.52	pubmed	proteobacterium AI21	ABE96869.1	A1XNE6		Bacteria	100	GH20
β-N-acetylglucosaminidase B (Nag096)	3.2.1.52	pubmed	Pseudoalteromonas piscicida O-7	BAA06136.1	P49007		Bacteria	100	GH20
β-N-acetylhexosaminidase (Hex86)	3.2.1.52	pubmed	Pseudoalteromonas piscicida O-7	BAB84321.1	Q8VUM1		Bacteria	100	GH20
β-N-acetylglucosaminidase A (NagA)	3.2.1.52	pubmed	Pseudoalteromonas piscicida O-7	BAB17855.1	Q9FAC5		Bacteria	100	GH20
β-N-acetylglucosaminidase (ChiP)	3.2.1.52	pubmed	Pseudoalteromonas sp. S9 S91	AAC83238.1	Q9ZH38		Bacteria	100	GH20
β-N-acetylglucosaminidase 20B (HexB;Sde_3271) (Hex20B)	3.2.1.52	pubmed	Saccharophagus degradans 2-40	DAA01339.1	Q7PC48		Bacteria	100	GH20
β-N-acetylglucosaminidase 20B (HexB;Sde_3271) (Hex20B)	3.2.1.52	pubmed	Saccharophagus degradans 2-40	ABD82526.1	Q7PC48		Bacteria	100	GH20
β-N-acetylglucosaminidase 20B (HexB;Sde_3271) (Hex20B)	3.2.1.52	pubmed	Saccharophagus degradans 2-40	ACG81707.1	Q7PC48		Bacteria	100	GH20
β-N-acetylglucosaminidase 20A (HexA; Sde_3037) (Hex20A)	3.2.1.52	pubmed	Saccharophagus degradans 2-40	DAA01338.1	Q7PC49		Bacteria	100	GH20
β-N-acetylglucosaminidase 20A (HexA; Sde_3037) (Hex20A)	3.2.1.52	pubmed	Saccharophagus degradans 2-40	ABD82294.1	Q7PC49		Bacteria	100	GH20
β-N-acetylglucosaminidase 20A (HexA; Sde_3037) (Hex20A)	3.2.1.52	pubmed	Saccharophagus degradans 2-40	ACG81706.1	Q7PC49		Bacteria	100	GH20
chitobiase (Chb;Ctb;SmCHB;SmGH20A)	3.2.1.52	pubmed	Serratia marcescens 2170	AAB03808.1	Q54468	1C7S[A]1C7T[A]1QBA[A]1QBB[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (Hex;StmHex;Smlt4027)	3.2.1.52	pubmed	Stenotrophomonas maltophilia K279a	CAQ47422.1	B2FUR2		Bacteria	100	GH20
β-N-acetylglucosaminidase (GcnA)	3.2.1.52	pubmed	Streptococcus gordonii FSS2	AAS02154.1	Q6ST21	2EPK[X]2EPL[X]2EPM[X]2EPN[A,B]2EPO[A,B]	Bacteria	100	GH20
β-N-acetylglucosaminidase (StrH)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae ATCC 12213	AAC41450.1	P49610		Bacteria	100	GH20
β-N-acetylglucosaminidase (StrH)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae ATCC 12213	AAC41450.1	P49610		Bacteria	100	GH20
β-N-acetylhexosaminidase (StrH;spr0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae R6	AAK98861.1	Q8DRL6	3RPM[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (StrH;spr0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae R6	NP_357651.1	Q8DRL6	3RPM[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (StrH;spr0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae R6	AAK98861.1	Q8DRL6	3RPM[A,B]	Bacteria	100	GH20
β-N-acetylhexosaminidase (StrH;spr0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae R6	NP_357651.1	Q8DRL6	3RPM[A,B]	Bacteria	100	GH20
β-N-acetylhexosaminidase (GH20C;SP2141;SP_2141)	3.2.1.52	pubmed	Streptococcus pneumoniae TIGR4	AAK76198.1	A0A0H2US73	5A69[A]5A6A[A,B]5A6B[A,B,C,D]5A6J[A,B,C,D]5A6K[A,B]5AC4[A,B]5AC5[A,B]	Bacteria	100	GH20
β-N-acetylglucosaminidase (StrH;SP0057;SP_0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae TIGR4	AAK74246.1	P49610	2YL6[A]2YL8[A]2YLL[A]4AZ5[A]4AZ6[A]4AZ7[A]4AZB[A]	Bacteria	100	GH20
β-N-acetylglucosaminidase (StrH;SP0057;SP_0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae TIGR4	NP_344606.1	P49610	2YL6[A]2YL8[A]2YLL[A]4AZ5[A]4AZ6[A]4AZ7[A]4AZB[A]	Bacteria	100	GH20
β-N-acetylglucosaminidase (StrH;SP0057;SP_0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae TIGR4	AAK74246.1	P49610	2YL5[A,B,C,D]2YL9[A,B,C,D]2YLA[A,B,C,D]4AZC[A,B,C,D]4AZG[A,B]4AZH[A,B,C,D]4AZI[A,B]	Bacteria	100	GH20
β-N-acetylglucosaminidase (StrH;SP0057;SP_0057)	3.2.1.52	pubmedpubmed	Streptococcus pneumoniae TIGR4	NP_344606.1	P49610	2YL5[A,B,C,D]2YL9[A,B,C,D]2YLA[A,B,C,D]4AZC[A,B,C,D]4AZG[A,B]4AZH[A,B,C,D]4AZI[A,B]	Bacteria	100	GH20
β-N-acetylhexosaminidase (SaHEX)	3.2.1.52	pubmed	Streptomyces alfalfae ACCC 40021	AYR18867.1	A0A3G3NI51		Bacteria	100	GH20
β-N-acetylhexosaminidase (HexA;SCO2786)	3.2.1.52	pubmed	Streptomyces coelicolor A3(2)	CAB87223.1	Q9L068	4C7D[A,B]4C7F[A,B]4C7G[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (HexA;SCO2786)	3.2.1.52	pubmed	Streptomyces coelicolor A3(2)	NP_627016.1	Q9L068	4C7D[A,B]4C7F[A,B]4C7G[A]	Bacteria	100	GH20
β-N-acetylhexosaminidase (SGR_4591)	3.2.1.52	pubmed	Streptomyces griseus subsp. griseus NBRC 13350	BAG21420.1	B1VVQ9		Bacteria	100	GH20
β-N-acetylglucosaminidase (Hex;SpHex)	3.2.1.52	pubmed	Streptomyces plicatus	AAC38798.3	O85361	1HP4[A]1HP5[A]1JAK[A]1M01[A]1M03[A]1M04[A]5FCZ[A]5FD0[A]	Bacteria	100	GH20
lacto-N-biosidase	3.2.1.140	pubmed	Streptomyces sp. 142	AAD10478.1	Q9Z4I7		Bacteria	100	GH20
lacto-N-biosidase	3.2.1.140	pubmed	Streptomyces sp. 142	AAE24545.1	Q9Z4I7		Bacteria	100	GH20
β-N-acetylglucosaminidase C (NagC)	3.2.1.52	pubmed	Streptomyces thermoviolaceus OPC-520	BAC76622.1	Q83WL6		Bacteria	100	GH20
N-acetyl β-glucosaminidase (NagB)	3.2.1.52	pubmed	Streptomyces thermoviolaceus OPC-520	BAA88762.2	Q9RHV6		Bacteria	100	GH20
β-N-acetylglucosaminidase (HexA;NABGLU;TF2925;BFO_1923)	3.2.1.52	pubmed	Tannerella forsythia 92A2	AEW20137.1	G8UPN3Q84FS9		Bacteria	100	GH20
β-N-acetylglucosaminidase (HexA;NABGLU;TF2925;BFO_1923)	3.2.1.52	pubmed	Tannerella forsythia 92A2	AAO33832.1	G8UPN3Q84FS9		Bacteria	100	GH20
β-N-acetylhexosaminidase (Hex1;SoMe-cHEX1)	3.2.1.52	pubmed	uncultured Actinomycetales bacterium	AKC34128.1	A0A0E3XI19		Bacteria	100	GH20
β-N-acetylhexosaminidase (Hex2;SoMe-cHEX2)	3.2.1.52	pubmed	uncultured Bacteroidetes bacterium	AKC34129.1	A0A0E3XHF8		Bacteria	100	GH20
N-acetylhexosaminidase (ExoI)	3.2.1.52	pubmed	Vibrio furnissii	AAC44672.1	P96155		Bacteria	100	GH20
N-acetylhexosaminidase (ExoI)	3.2.1.52	pubmed	Vibrio furnissii	AAE36540.1	P96155		Bacteria	100	GH20
β-N-acetylglucosaminidase (Nag1;VhNag1)	3.2.1.52	pubmed	Vibrio harveyi 650	ADJ68332.1	D9ISD9		Bacteria	100	GH20
β-N-acetylglucosaminidase (Nag2;VhNag2)	3.2.1.52	pubmed	Vibrio harveyi 650	ADJ68333.1	D9ISE0	6EZR[A,B]6EZS[A,B]6EZT[A,B]6K35[A,B]	Bacteria	100	GH20
N-acetyl β-glucosaminidase (Chb)	3.2.1.52	pubmed	Vibrio harveyi B392	AAA88682.1	P13670		Bacteria	100	GH20
N-acetyl β-glucosaminidase (Chb)	3.2.1.52	pubmed	Vibrio harveyi B392	AAR60429.1	P13670		Bacteria	100	GH20
N-acetyl β-glucosaminidase (Chb)	3.2.1.52	pubmed	Vibrio harveyi B392	AAX00633.1	P13670		Bacteria	100	GH20
N-acetyl β-glucosaminidase (Chb)	3.2.1.52	pubmed	Vibrio harveyi B392	CAD26692.1	P13670		Bacteria	100	GH20
N-acetyl β-glucosaminidase (Chb)	3.2.1.52	pubmed	Vibrio parahaemolyticus ATCC 27969	AAA65915.1	Q60081		Bacteria	100	GH20
exo-β-N-acetylglucosaminidase (NixG;NahA;XCC2890)	3.2.1.52	pubmed	Xanthomonas campestris pv. campestris str. ATCC 33913	AAM42162.1	Q8P6S5		Bacteria	100	GH20
exo-β-N-acetylglucosaminidase (NixG;NahA;XCC2890)	3.2.1.52	pubmed	Xanthomonas campestris pv. campestris str. ATCC 33913	NP_638238.1	Q8P6S5		Bacteria	100	GH20
β-N-acetylglucosaminidase (NagA;YPTB1123)	3.2.1.52	pubmed	Yersinia pseudotuberculosis IP 32953	CAH20363.1	Q66DC3		Bacteria	100	GH20
β-N-acetylglucosaminidase (BtOGA;BtGH84;BT4395;BT_4395)	3.2.1.169	pubmed	Bacteroides thetaiotaomicron VPI-5482	AAO79500.1	Q89ZI2	2CHN[A,B]2CHO[A,B]2J47[A]2J4G[A,B]2JIW[A,B]2VVN[A,B]2VVS[A]2W4X[A]2W66[A,B]2W67[A,B]2WCA[A]2WZH[A]2WZI[A,B]2X0H[A,B]2XJ7[A,B]2XM1[A,B]2XM2[A,B]4AIS[A,B]4AIU[A]4UR9[A,B]5ABE[A,B]5ABF[A,B]5ABG[A,B]5ABH[A,B]5FKY[A,B]5FL0[A,B]5FL1[A,B]5MI4[A]5MI5[A]5MI6[A]5MI7[A]7K41[A]7OU8[A,B]	Bacteria	18	GH84
