Protein Name	EC#	Reference	Organism	GenBank	Uniprot	PDB/3D	Taxonomy	Nrow_before_sepGenbank	FamilyName
maltooligosyl trehalose synthase (TreY;CgI2118;cg2323)	5.4.99.15	pubmed	Corynebacterium glutamicum ATCC 13032	CAF20454.1	Q8NNR9		Bacteria	100	GH13
maltooligosyl trehalose synthase (TreY;CgI2118;cg2323)	5.4.99.15	pubmed	Corynebacterium glutamicum ATCC 13032	CCH25257.1	Q8NNR9		Bacteria	100	GH13
maltooligosyl trehalose synthase (TreY;CgI2118;cg2323)	5.4.99.15	pubmed	Corynebacterium glutamicum ATCC 13032	NP_601318.1	Q8NNR9		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	BAB99519.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	ACK11454.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	CAC25671.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	CAD43537.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	CAD88152.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	CAF20463.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	CCH25265.1	Q8NNR1		Bacteria	100	GH13
maltooligosyltrehalose trehalohydrolase(TreZ;Cgl2125;cg2333)	3.2.1.141		Corynebacterium glutamicum ATCC 13032	NP_601327.2	Q8NNR1		Bacteria	100	GH13
α-1,4-glucan branching enzyme (BE3;cceBE3;cce_1806)	2.4.1.18		Crocosphaera subtropica ATCC 51142	ACB51156.1	B1WZK4		Bacteria	100	GH13
α-1,4-glucan branching enzyme (GlgB;BE1;cceBE1;cce_2248)	2.4.1.18		Crocosphaera subtropica ATCC 51142	ACB51598.1	B1WPM8	5GQU[A]5GQV[A]5GQW[A]5GQX[A]5GQY[A]5GQZ[A]5GR0[A]5GR1[A]5GR2[A]5GR3[A]5GR4[A]5GR5[A]5GR6[A]6KLF[A]	Bacteria	100	GH13
α-1,4-glucan branching enzyme (BE2;cceBE2;cce_4595)	2.4.1.18		Crocosphaera subtropica ATCC 51142	ACB53943.1	B1WVF3		Bacteria	100	GH13
1,4-α-glucan branching enzyme (Glgb2)	2.4.1.18		Cyanobacterium sp. NBRC 102756	ABO93392.1	A4UU35		Bacteria	100	GH13
1,4-α-glucan branching enzyme (Glgb3)	2.4.1.18		Cyanobacterium sp. NBRC 102756	ABO93393.1	A4UU36		Bacteria	100	GH13
α-amylase (RSDA) (raw-starch-digesting)	3.2.1.1		Cytophaga sp.	AAF00567.1	Q9RQT8		Bacteria	100	GH13
trehalose synthase (TreS;Deide_07350)	5.4.99.16		Deinococcus deserti VCD115	ACO45593.1	C1D169		Bacteria	100	GH13
glycogen branching enzyme (GlgB;GBE;DgGBE;Dgeo_0981)	2.4.1.18		Deinococcus geothermalis DSM 11300	ABF45281.1	Q1IZQ3		Bacteria	100	GH13
amylosucrase (DgAS; Dgeo_0572)	2.4.1.4	pubmed	Deinococcus geothermalis DSM 11300	ABF44874.1	Q1J0W0	3UCQ[A]3UER[A]	Bacteria	100	GH13
amylosucrase (DgAS; Dgeo_0572)	2.4.1.4	pubmed	Deinococcus geothermalis DSM 11300	YP_604043.1	Q1J0W0	3UCQ[A]3UER[A]	Bacteria	100	GH13
malto-oligosyltrehalose trehalohydrolase (DR0464)	3.2.1.141		Deinococcus radiodurans R1	AAF10042.1	Q9RX51	2BHU[A]2BHY[A]2BHZ[A]2BXY[A]2BXZ[A]2BY0[A]2BY1[A]2BY2[A]2BY3[A]	Bacteria	100	GH13
malto-oligosyltrehalose trehalohydrolase (DR0464)	3.2.1.141		Deinococcus radiodurans R1	ANC72786.1	Q9RX51	2BHU[A]2BHY[A]2BHZ[A]2BXY[A]2BXZ[A]2BY0[A]2BY1[A]2BY2[A]2BY3[A]	Bacteria	100	GH13
malto-oligosyltrehalose trehalohydrolase (DR0464)	3.2.1.141		Deinococcus radiodurans R1	NP_294187.1	Q9RX51	2BHU[A]2BHY[A]2BHZ[A]2BXY[A]2BXZ[A]2BY0[A]2BY1[A]2BY2[A]2BY3[A]	Bacteria	100	GH13
amylosucrase (AS;DrAS;DR0933)	2.4.1.4		Deinococcus radiodurans R1	AAF10510.1	Q9RVT9	4AYS[A]	Bacteria	100	GH13
amylosucrase (AS;DrAS;DR0933)	2.4.1.4		Deinococcus radiodurans R1	ANC71873.1	Q9RVT9	4AYS[A]	Bacteria	100	GH13
amylosucrase (AS;DrAS;DR0933)	2.4.1.4		Deinococcus radiodurans R1	NP_294657.1	Q9RVT9	4AYS[A]	Bacteria	100	GH13
glycogen branching enzyme (GlgB;DR_1848;DR1848)	2.4.1.18		Deinococcus radiodurans R1	AAF11402.1	Q9RTB7		Bacteria	100	GH13
glycogen branching enzyme (GlgB;DR_1848;DR1848)	2.4.1.18		Deinococcus radiodurans R1	ANC71059.1	Q9RTB7		Bacteria	100	GH13
glycogen branching enzyme (GlgB;DR_1848;DR1848)	2.4.1.18		Deinococcus radiodurans R1	NP_295571.1	Q9RTB7		Bacteria	100	GH13
trehalose synthase (DrTS;DR2036)	5.4.99.16		Deinococcus radiodurans R1	AAF11586.1	I3NX86Q9RST7	4TVU[A,B,C,D,E,F,G,H]4WF7[A,B,C,D]5GTV[A,B,C,D]5GTW[A,B,C,D]5YKB[A,B,C,D]	Bacteria	100	GH13
trehalose synthase (DrTS;DR2036)	5.4.99.16		Deinococcus radiodurans R1	AEJ36289.1	I3NX86Q9RST7	4TVU[A,B,C,D,E,F,G,H]4WF7[A,B,C,D]5GTV[A,B,C,D]5GTW[A,B,C,D]5YKB[A,B,C,D]	Bacteria	100	GH13
trehalose synthase (DrTS;DR2036)	5.4.99.16		Deinococcus radiodurans R1	ANC70889.1	I3NX86Q9RST7	4TVU[A,B,C,D,E,F,G,H]4WF7[A,B,C,D]5GTV[A,B,C,D]5GTW[A,B,C,D]5YKB[A,B,C,D]	Bacteria	100	GH13
trehalose synthase (DrTS;DR2036)	5.4.99.16		Deinococcus radiodurans R1	CAZ78703.1	I3NX86Q9RST7	4TVU[A,B,C,D,E,F,G,H]4WF7[A,B,C,D]5GTV[A,B,C,D]5GTW[A,B,C,D]5YKB[A,B,C,D]	Bacteria	100	GH13
trehalose synthase (DrTS;DR2036)	5.4.99.16		Deinococcus radiodurans R1	CBF78903.1	I3NX86Q9RST7	4TVU[A,B,C,D,E,F,G,H]4WF7[A,B,C,D]5GTV[A,B,C,D]5GTW[A,B,C,D]5YKB[A,B,C,D]	Bacteria	100	GH13
trehalose synthase (DrTS;DR2036)	5.4.99.16		Deinococcus radiodurans R1	NP_295759.1	I3NX86Q9RST7	4TVU[A,B,C,D,E,F,G,H]4WF7[A,B,C,D]5GTV[A,B,C,D]5GTW[A,B,C,D]5YKB[A,B,C,D]	Bacteria	100	GH13
glycogen branching enzyme (GlgB)	2.4.1.18		Dickeya chrysanthemi PY35	AAN64024.1	B0F2B5Q8GQC5		Bacteria	100	GH13
glycogen branching enzyme (GlgB)	2.4.1.18		Dickeya chrysanthemi PY35	ABY54975.1	B0F2B5Q8GQC5		Bacteria	100	GH13
α-amylase 2 (AmyB)	3.2.1.1	pubmed	Dictyoglomus thermophilum	CAA31586.1	P14898		Bacteria	100	GH13
α-amylase 2 (AmyB)	3.2.1.1	pubmed	Dictyoglomus thermophilum	CAZ78892.1	P14898		Bacteria	100	GH13
α-amylase 3 (AmyC)	3.2.1.1	pubmed	Dictyoglomus thermophilum	CAA34072.1	P14899		Bacteria	100	GH13
α-amylase 3 (AmyC)	3.2.1.1	pubmed	Dictyoglomus thermophilum	CAZ78893.1	P14899		Bacteria	100	GH13
α-amylase 3 (AmyC)	3.2.1.1	pubmed	Dictyoglomus thermophilum	CBF79228.1	P14899		Bacteria	100	GH13
trehalose synthase (TreS)	5.4.99.16		Enterobacter hormaechei 7	ACI16355.1	B6E9W1		Bacteria	100	GH13
sucrose isomerase (EsI)	5.4.99.11		Enterobacter sp. FMB-1	ACF42098.1	B5ABD8		Bacteria	100	GH13
α-glucosidase (PalZ)	3.2.1.20		Erwinia rhapontici DSM 4484	AAK28739.1	Q9AI60		Bacteria	100	GH13
α-glucosidase (PalZ)	3.2.1.20		Erwinia rhapontici DSM 4484	CAC69267.1	Q9AI60		Bacteria	100	GH13
α-glucosidase (PalZ)	3.2.1.20		Erwinia rhapontici DSM 4484	CAC69279.1	Q9AI60		Bacteria	100	GH13
α-glucosidase (PalZ)	3.2.1.20		Erwinia rhapontici DSM 4484	CBF79203.1	Q9AI60		Bacteria	100	GH13
oligo-α-glucosidase / palatinase (PalQ)	3.2.1.103.2.1.-		Erwinia rhapontici DSM 4484	AAK28737.1	Q9AI62		Bacteria	100	GH13
oligo-α-glucosidase / palatinase (PalQ)	3.2.1.103.2.1.-		Erwinia rhapontici DSM 4484	CAC69265.1	Q9AI62		Bacteria	100	GH13
oligo-α-glucosidase / palatinase (PalQ)	3.2.1.103.2.1.-		Erwinia rhapontici DSM 4484	CAC69271.1	Q9AI62		Bacteria	100	GH13
oligo-α-glucosidase / palatinase (PalQ)	3.2.1.103.2.1.-		Erwinia rhapontici DSM 4484	CBF79205.1	Q9AI62		Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	AAK28735.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	AAY69569.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	ACW35803.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	ADJ56407.2	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	CAC69266.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	CAC69272.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	CAC69285.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	CAF32986.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase (PalI)	5.4.99.11		Erwinia rhapontici NX-5 / DSM 4484	CAF32987.1	D9MPF2Q9AI64	4HOW[A]4HOX[A]4HOZ[A]4HP5[A]4HPH[A]	Bacteria	100	GH13
isomaltulose synthase	5.4.99.11		Erwinia rhapontici WAC2928	AAP57084.1	Q6XNK5		Bacteria	100	GH13
isomaltulose synthase	5.4.99.11		Erwinia rhapontici WAC2928	ACR90553.1	Q6XNK5		Bacteria	100	GH13
branching-enzyme (EcBE;GlgB;EcE24377A_3911)	2.4.1.18		Escherichia coli O139:H28 str. E24377A	ABV17243.1	A7ZSW5P07762	5E6Y[A,B,C,D]5E6Z[A,B,C,D]5E70[A,B,C,D]	Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAB18548.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC76595.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ93631.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI38743.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC96456.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG18278.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI53735.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG17489.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	CAA41740.1	P25718		Bacteria	100	GH13
α-amylase (MalS;b3571)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_418028.1	P25718		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC74994.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA23810.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA82575.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ90980.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI40306.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC94904.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG16689.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI56440.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG19026.1	P26612		Bacteria	100	GH13
α-amylase 2 (AmyAl;EAMY)	3.2.1.1	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_416437.1	P26612		Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ92452.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA16112.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AAB40159.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC73506.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC73506.2	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI41788.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC97641.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG15189.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI54934.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG20468.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	CAA42498.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	CAY02912.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	CAZ78690.1	P21517	5BN7[A]	Bacteria	100	GH13
α-glucosidase Z (EO53_16270;MalZ;b0403)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_414937.1	P21517	5BN7[A]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA23872.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA58230.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC76457.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	ABX94236.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ89568.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI38888.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC96315.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG18135.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI53591.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG17626.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	CAP11381.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
branching-enzyme (GlgB;EcoBE;b3432)	2.4.1.18	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_417890.1	P07762	1M7X[A]3O7Y[A,B,C,D]3O7Z[A,B,C,D]4LPC[A,B,C,D]4LQ1[A,B,C,D]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC76456.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA58229.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA98735.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ89569.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI38889.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC96314.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG18134.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI53590.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG17627.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	CAP11380.1	P15067	2WSK[A]	Bacteria	100	GH13
isoamylase (GlgX;b3431)	3.2.1.68	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_417889.1	P15067	2WSK[A]	Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC74391.2	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ91576.1	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI40912.1	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC98520.1	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG16088.1	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI55828.1	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG19612.1	P76041		Bacteria	100	GH13
glucosylglycerate phosphorylase (GGaP; YcjM; b1309)	2.4.1.352	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_415825.2	P76041		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC77196.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA24225.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AAA97136.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AAC43382.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AIZ92996.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	ALI38108.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AMC97092.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AUG18922.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AVI54385.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	AYG20987.1	P28904		Bacteria	100	GH13
trehalose-6-phosphate hydrolase (TreC)	3.2.1.93	pubmed	Escherichia coli str. K-12 substr. MG1655	NP_418660.1	P28904		Bacteria	100	GH13
maltodextrin glucosidase (MalZ)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. W3110	BAE76183.1	P21517		Bacteria	100	GH13
maltodextrin glucosidase (MalZ)	3.2.1.20	pubmed	Escherichia coli str. K-12 substr. W3110	APC50696.1	P21517		Bacteria	100	GH13
maltogenic α-amylase (EUR_01860)	3.2.1.133	pubmed	[Eubacterium] rectale DSM 17629	CBK89424.1	D6E1Y4	7JJN[A,B]	Bacteria	100	GH13
multidomain α-amylase (EUR_21100) (cell-wall anchored)	3.2.1.1		[Eubacterium] rectale DSM 17629	CBK91127.1	D6DYI9		Bacteria	100	GH13
g-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Evansella clarkii 7364	BAH14968.1	B9A1J6Q8L3E0	4JCM[A]	Bacteria	100	GH13
g-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Evansella clarkii 7364	ABC06412.1	B9A1J6Q8L3E0	4JCM[A]	Bacteria	100	GH13
g-cyclodextrin glucanotransferase (Cgt)	2.4.1.19		Evansella clarkii 7364	BAB91217.1	B9A1J6Q8L3E0	4JCM[A]	Bacteria	100	GH13
